Report,Geography,Segment,Variety,Type,Data Year,Timeframe,PLU,Period,Prior Year Week Ending,Current Year Week Ending,Units Prior Year,Units Current Year,Unit Variance,Dollars Prior Year,Dollars Current Year,Dollar Variance,ASP Prior Year,ASP Current Year,ASP Variance,Dollar Sales Velocity Prior Year,Dollar Sales Velocity Current Year,Dollar Sales Velocity Variance
Category,Roanoke,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,1,2021-04-04,2022-04-03,243899.6952,178312.3377,-0.268911191,268510.8325,272036.7321,0.013131312,1.100906798,1.525619234,0.385784188,26.36175929,25.32596039,-0.039291721
Category,Roanoke,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,1,2021-04-04,2022-04-03,184097501.1,177326026.5,-0.036782001,130615647.2,139002374.7,0.06420921,0.70949169,0.783880276,0.10484772,11770.38805,11884.39797,0.009686165
Category,Portland,Avocados,Hass,Conventional,2022,Quarterly,4046,1,2021-04-04,2022-04-03,4079629.329,4270373.344,0.046755232,3696075.401,5081436.284,0.374819432,0.905983143,1.189927876,0.313410615,347.0000891,461.5036231,0.329981281
Category,Sacramento,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,1,2021-04-04,2022-04-03,7148776.991,6246765.142,-0.126177086,9099111.604,9938732.595,0.092275051,1.272820738,1.591020691,0.24999589,917.1170293,963.8713604,0.050979678
Category,Sacramento,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,1,2021-04-04,2022-04-03,7148776.991,6246765.142,-0.126177086,9099111.604,9938732.595,0.092275051,1.272820738,1.591020691,0.24999589,917.1170293,963.8713604,0.050979678
Category,Sacramento,Avocados,Hass,Conventional,2022,Quarterly,4225,1,2021-04-04,2022-04-03,3100842.516,2388082.902,-0.229859985,5460650.829,5221894.651,-0.043723026,1.761021658,2.186647142,0.241692362,842.5508602,702.4391596,-0.16629465
Category,Sacramento,Avocados,Hass,Conventional,2022,Quarterly,4770,1,2021-04-04,2022-04-03,132135.8307,103530.3722,-0.216485252,217554.3704,199040.3055,-0.085100864,1.646444944,1.92253057,0.167685915,64.3899586,302.5366872,3.698507248
Category,Sacramento,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,1,2021-04-04,2022-04-03,1465313.919,1261991.28,-0.138757051,1166887.41,1330766.614,0.140441317,0.796339538,1.054497472,0.32418073,285.0824209,170.4619591,-0.402060785
Category,Sacramento,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,1,2021-04-04,2022-04-03,6796219.666,5881745.655,-0.134556276,8510134.737,9283667.444,0.090895471,1.252186532,1.578386416,0.260504226,856.2399213,900.6077104,0.051817006
Category,Sacramento,Avocados,Hass,Organic,2022,Quarterly,94046,1,2021-04-04,2022-04-03,78778.26377,82807.33428,0.051144444,191959.0466,212923.7545,0.109214482,2.436700651,2.571315167,0.055244585,42.79307288,44.54554361,0.040952206
Category,Sacramento,Avocados,Hass,Organic,2022,Quarterly,94225,1,2021-04-04,2022-04-03,98947.74303,55614.0827,-0.437944909,168753.0662,146628.6074,-0.131105522,1.705476659,2.636537371,0.545924042,19.09424009,16.06893911,-0.158440502
Category,Sacramento,Avocados,Hass,Organic,2022,Quarterly,94770,1,2021-04-04,2022-04-03,247.2644559,3.400989775,-0.986245537,271.1742683,7.161872838,-0.973589408,1.096697329,2.105820162,0.920147069,0.571299133,0.050465263,-0.911665781
Category,Sacramento,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,1,2021-04-04,2022-04-03,174584.0538,226594.6698,0.297911607,227993.5796,295505.6273,0.296113811,1.305924423,1.304115527,-0.001385145,44.1087789,60.64834097,0.374972114
Category,Sacramento,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,1,2021-04-04,2022-04-03,352557.325,365019.4878,0.035347905,588976.8667,655065.1511,0.112208625,1.670584682,1.794603228,0.074236612,62.75868078,65.93063331,0.050542052
Category,Sacramento,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,1,2021-04-04,2022-04-03,186593399.7,178489771,-0.043429343,170349099.3,175381504.5,0.029541719,0.912942792,0.982585745,0.076284027,16747.26379,16655.20981,-0.005496658
Category,Providence,Avocados,Hass,Conventional,2022,Quarterly,4046,1,2021-04-04,2022-04-03,267004.2676,367915.3894,0.377938236,209314.3915,487124.3446,1.327237708,0.783936502,1.324011875,0.688927448,221.7305664,455.2940891,1.053366374
Category,San Diego,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,1,2021-04-04,2022-04-03,8355680.488,8135358.806,-0.026367892,9658115.196,10723424.07,0.110301944,1.155874164,1.318125522,0.140371126,916.3181414,986.6619411,0.076767878
Category,San Diego,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,1,2021-04-04,2022-04-03,8355680.488,8135358.806,-0.026367892,9658115.196,10723424.07,0.110301944,1.155874164,1.318125522,0.140371126,916.3181414,986.6619411,0.076767878
Category,San Diego,Avocados,Hass,Conventional,2022,Quarterly,4225,1,2021-04-04,2022-04-03,2136580.788,405057.8536,-0.810417722,2960323.322,594538.7504,-0.799164251,1.385542423,1.467787244,0.059359294,314.2374347,59.53800678,-0.810531782
Category,San Diego,Avocados,Hass,Conventional,2022,Quarterly,4770,1,2021-04-04,2022-04-03,1286292.135,925125.4818,-0.280781203,2320879.158,2205325.32,-0.049788822,1.804317304,2.383812102,0.321171225,268.5555473,241.8936114,-0.099279036
Category,San Diego,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,1,2021-04-04,2022-04-03,1581964.374,2126728.482,0.344359277,1383174.926,1854811.246,0.340980964,0.874340124,0.872142947,-0.002512954,194.1397821,240.3658569,0.238107174
Category,San Diego,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,1,2021-04-04,2022-04-03,7845620.521,7749683.242,-0.012228131,8798309.933,9975488.28,0.133795963,1.121429453,1.287212389,0.147831801,829.1302846,915.9926239,0.104763197
Category,San Diego,Avocados,Hass,Organic,2022,Quarterly,94046,1,2021-04-04,2022-04-03,123296.0588,179489.4328,0.455759693,256778.7054,412305.5438,0.605684331,2.082618924,2.297102049,0.102987216,29.74627299,44.62874199,0.500313737
Category,San Diego,Avocados,Hass,Organic,2022,Quarterly,94225,1,2021-04-04,2022-04-03,113892.1318,22293.24685,-0.804259991,283334.0429,60748.02049,-0.785595759,2.487740272,2.724951682,0.09535216,43.33797664,7.644838278,-0.823599557
Category,San Diego,Avocados,Hass,Organic,2022,Quarterly,94770,1,2021-04-04,2022-04-03,18.67019959,2.430477551,-0.869820484,39.4367887,5.11814863,-0.87021893,2.11228533,2.105820162,-0.003060746,0.04271464,0.020993477,-0.508517983
Category,San Diego,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,1,2021-04-04,2022-04-03,272853.1057,183890.4541,-0.326045956,319653.0779,274877.1122,-0.140076754,1.17152076,1.494787283,0.275937511,69.43260352,51.89636714,-0.252564869
Category,San Diego,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,1,2021-04-04,2022-04-03,510059.9665,385675.5642,-0.243862311,859805.2629,747935.7946,-0.130110239,1.685694466,1.939287484,0.150438305,90.53115368,72.79878982,-0.195870296
Category,San Diego,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,1,2021-04-04,2022-04-03,210593185.8,208912484.9,-0.007980795,181226025.6,193934289.1,0.070123833,0.860550282,0.92830397,0.078732979,16556.65393,17097.88627,0.032689717
Category,Raleigh/Greensboro,Avocados,Hass,Conventional,2022,Quarterly,4046,1,2021-04-04,2022-04-03,3704741.593,2729400.249,-0.263268387,2551042.143,2822183.085,0.106286344,0.688588415,1.033993855,0.501613782,491.5258218,475.9374376,-0.031714273
Category,San Francisco,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,1,2021-04-04,2022-04-03,12175494.06,11524002.22,-0.053508452,17138059.42,18727411.37,0.092738151,1.407586364,1.625078771,0.154514431,1030.108745,1086.350173,0.054597564
Category,San Francisco,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,1,2021-04-04,2022-04-03,12175494.06,11524002.22,-0.053508452,17138059.42,18727411.37,0.092738151,1.407586364,1.625078771,0.154514431,1030.108745,1086.350173,0.054597564
Category,San Francisco,Avocados,Hass,Conventional,2022,Quarterly,4225,1,2021-04-04,2022-04-03,6196214.781,4560933.033,-0.263916246,10869929.18,9245494.652,-0.149442973,1.754285409,2.027105986,0.155516642,868.5378862,692.3184575,-0.202892046
Category,San Francisco,Avocados,Hass,Conventional,2022,Quarterly,4770,1,2021-04-04,2022-04-03,185228.2871,139880.151,-0.244822953,306961.264,253305.8434,-0.174795412,1.65720511,1.810877681,0.092729964,36.63287231,108.9958083,1.975355233
Category,San Francisco,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,1,2021-04-04,2022-04-03,2116790.392,1696691.24,-0.19846044,1935987.41,1588169.031,-0.179659422,0.914586261,0.936038917,0.023456132,263.4654223,188.4746421,-0.284632342
Category,San Francisco,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,1,2021-04-04,2022-04-03,11058450.64,10488118.76,-0.051574302,15132888.59,16669765.9,0.101558754,1.368445643,1.589395228,0.161460257,897.1483469,963.9377625,0.074446345
Category,San Francisco,Avocados,Hass,Organic,2022,Quarterly,94046,1,2021-04-04,2022-04-03,254815.4128,317635.5915,0.246532099,686687.2887,874633.7895,0.273700276,2.694842047,2.753576151,0.021795008,63.50575467,75.52666041,0.189288448
Category,San Francisco,Avocados,Hass,Organic,2022,Quarterly,94225,1,2021-04-04,2022-04-03,226019.7748,99039.02157,-0.561812582,401507.9281,276078.6097,-0.312395621,1.776428317,2.787574082,0.569201558,28.59041576,18.80170628,-0.342377304
Category,San Francisco,Avocados,Hass,Organic,2022,Quarterly,94770,1,2021-04-04,2022-04-03,85.15565547,10.73113347,-0.87398214,141.1400754,31.79719102,-0.774711818,1.657436311,2.963078514,0.787748039,0.148678803,0.076126789,-0.487978197
Category,San Francisco,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,1,2021-04-04,2022-04-03,636123.082,619198.118,-0.02660643,916834.4717,906901.2686,-0.010834238,1.44128471,1.464638283,0.016203303,100.4743839,106.4106969,0.05908285
Category,San Francisco,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,1,2021-04-04,2022-04-03,1117043.425,1035883.462,-0.07265605,2005170.829,2057645.465,0.026169659,1.79506972,1.986367714,0.106568559,138.0508325,123.6046087,-0.104644235
Category,San Francisco,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,1,2021-04-04,2022-04-03,329716138.6,310070106.2,-0.059584685,344947159.1,351288250.9,0.018382792,1.046194343,1.132931695,0.082907494,20501.79081,20225.10405,-0.013495736
Category,Richmond/Norfolk,Avocados,Hass,Conventional,2022,Quarterly,4046,1,2021-04-04,2022-04-03,2143607.925,2642890.619,0.232916985,1619203.49,2652527.783,0.638168272,0.755363642,1.003646448,0.328693086,189.2336319,272.7004098,0.441077926
Category,Seattle/Tacoma,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,1,2021-04-04,2022-04-03,9331062.262,7873117.78,-0.156246357,12376392.41,13710063.98,0.107759315,1.326364787,1.741376716,0.31289426,982.3664529,1071.597165,0.09083241
Category,Seattle/Tacoma,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,1,2021-04-04,2022-04-03,9331062.262,7873117.78,-0.156246357,12376392.41,13710063.98,0.107759315,1.326364787,1.741376716,0.31289426,982.3664529,1071.597165,0.09083241
Category,Seattle/Tacoma,Avocados,Hass,Conventional,2022,Quarterly,4225,1,2021-04-04,2022-04-03,4508717.152,2662172.537,-0.40954989,6708774.109,6272250.083,-0.065067629,1.487956304,2.356064453,0.583423147,553.9328534,509.3621229,-0.080462334
Category,Seattle/Tacoma,Avocados,Hass,Conventional,2022,Quarterly,4770,1,2021-04-04,2022-04-03,54573.08157,47725.58233,-0.125473934,128477.0277,120316.0807,-0.063520671,2.354219773,2.520997645,0.0708421,12.44217027,10.79525398,-0.132365677
Category,Seattle/Tacoma,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,1,2021-04-04,2022-04-03,934189.155,1121110.405,0.200089296,915620.0669,1330644.607,0.453271565,0.980122775,1.186898811,0.210969525,128.4515536,139.6651861,0.087298535
Category,Seattle/Tacoma,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,1,2021-04-04,2022-04-03,8200226.308,7011095.053,-0.145012005,10477701.73,11776695.44,0.12397697,1.27773324,1.679722689,0.314611404,824.8688291,915.360355,0.10970414
Category,Seattle/Tacoma,Avocados,Hass,Organic,2022,Quarterly,94046,1,2021-04-04,2022-04-03,96302.17087,45415.8716,-0.528402411,217264.1218,114731.5656,-0.471925854,2.25606671,2.526243835,0.119755823,18.51336316,9.784854722,-0.471470708
Category,Seattle/Tacoma,Avocados,Hass,Organic,2022,Quarterly,94225,1,2021-04-04,2022-04-03,767665.4395,570238.2199,-0.257178726,1360259.409,1482343.434,0.089750546,1.77194301,2.5995161,0.467042724,113.875291,123.1806518,0.081715364
Category,Seattle/Tacoma,Avocados,Hass,Organic,2022,Quarterly,94770,1,2021-04-04,2022-04-03,137.9776793,16.23218469,-0.882356445,217.1237696,47.23727844,-0.782440778,1.573615173,2.910099863,0.849308467,0.33268117,0.120743116,-0.637060565
Category,Seattle/Tacoma,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,1,2021-04-04,2022-04-03,266730.3663,246352.403,-0.076399113,320950.0287,336246.3072,0.047659377,1.203275177,1.364899644,0.134320454,48.41467815,49.81840244,0.028993775
Category,Seattle/Tacoma,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,1,2021-04-04,2022-04-03,1130835.954,862022.7267,-0.237711957,1898690.684,1933368.544,0.018264091,1.679015136,2.242827809,0.335799637,157.9081933,156.954654,-0.006038567
Category,Seattle/Tacoma,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,1,2021-04-04,2022-04-03,274166718.3,256077141.4,-0.065980207,266457341.9,277253925.6,0.040518995,0.971880699,1.082696894,0.114022425,20916.69971,21482.27053,0.0270392
Category,Roanoke,Avocados,Hass,Conventional,2022,Quarterly,4046,1,2021-04-04,2022-04-03,1396958.853,1725001.805,0.234826496,1050912.147,1658131.114,0.577801836,0.752285684,0.961234423,0.277751847,124.39537,186.9530074,0.502893615
Category,South Carolina,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,1,2021-04-04,2022-04-03,8836653.618,8026694.271,-0.091659058,7992362.894,9885553.769,0.236874989,0.904455831,1.231584689,0.36168583,330.2645951,391.6824648,0.185965649
Category,South Carolina,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,1,2021-04-04,2022-04-03,8836653.618,8026694.271,-0.091659058,7992362.894,9885553.769,0.236874989,0.904455831,1.231584689,0.36168583,330.2645951,391.6824648,0.185965649
Category,South Carolina,Avocados,Hass,Conventional,2022,Quarterly,4225,1,2021-04-04,2022-04-03,835996.3427,921269.0413,0.102001282,1355604.073,1740294.95,0.283778195,1.621543066,1.889019246,0.164951635,80.3721963,98.63152166,0.227184601
Category,South Carolina,Avocados,Hass,Conventional,2022,Quarterly,4770,1,2021-04-04,2022-04-03,17222.96407,24895.7289,0.445496187,42162.60192,51671.30244,0.225524519,2.448045629,2.075508721,-0.152177273,6.582313461,6.87800732,0.044922482
Category,South Carolina,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,1,2021-04-04,2022-04-03,2674060.365,2419281.554,-0.095277883,2039687.426,2481912.29,0.216810114,0.762767906,1.025888155,0.344954536,117.1134047,137.2815816,0.172210662
Category,South Carolina,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,1,2021-04-04,2022-04-03,8406213.794,7445456.677,-0.114291302,7418700.575,9040173.569,0.218565634,0.882525803,1.214186579,0.375808588,306.9293162,358.7889918,0.168962927
Category,South Carolina,Avocados,Hass,Organic,2022,Quarterly,94046,1,2021-04-04,2022-04-03,12272.08053,13079.52496,0.065795236,26865.28586,31528.90852,0.173592892,2.189138654,2.410554559,0.101142933,4.963249042,8.003268002,0.612505827
Category,South Carolina,Avocados,Hass,Organic,2022,Quarterly,94225,1,2021-04-04,2022-04-03,72909.29934,56889.73134,-0.219719133,144162.9092,136410.7401,-0.053773673,1.977291106,2.397809532,0.212674009,23.30081201,21.98195257,-0.056601437
Category,South Carolina,Avocados,Hass,Organic,2022,Quarterly,94770,1,2021-04-04,2022-04-03,463.057834,467.9920539,0.010655731,1014.731123,1026.902312,0.011994496,2.191370168,2.194272966,0.00132465,0.590298779,0.598779817,0.014367365
Category,South Carolina,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,1,2021-04-04,2022-04-03,344795.3862,510800.345,0.481459339,401619.393,676413.6487,0.684215604,1.164805009,1.324223163,0.136862525,22.49741281,32.66297731,0.451854824
Category,South Carolina,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,1,2021-04-04,2022-04-03,430439.8239,581237.5933,0.350334149,573662.3191,845380.1996,0.473654747,1.332735233,1.454448593,0.091325986,26.76819191,36.16047198,0.350874654
Category,South Carolina,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,1,2021-04-04,2022-04-03,402753653.2,412092872.8,0.023188417,318755339.7,349500392.3,0.096453451,0.791439971,0.848110742,0.071604636,12965.35384,13836.60293,0.06719825
Category,Sacramento,Avocados,Hass,Conventional,2022,Quarterly,4046,1,2021-04-04,2022-04-03,2097927.4,2128141.1,0.01440169,1665042.127,2531965.873,0.520661749,0.793660509,1.189754699,0.49907257,326.8725075,351.2135118,0.074466355
Category,Spokane,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,1,2021-04-04,2022-04-03,1273874.213,1084561.639,-0.14861167,1404590.848,1639379.576,0.167158093,1.102613455,1.511559617,0.370888057,568.2190927,623.3613218,0.097043957
Category,Spokane,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,1,2021-04-04,2022-04-03,1273874.213,1084561.639,-0.14861167,1404590.848,1639379.576,0.167158093,1.102613455,1.511559617,0.370888057,568.2190927,623.3613218,0.097043957
Category,Spokane,Avocados,Hass,Conventional,2022,Quarterly,4225,1,2021-04-04,2022-04-03,514433.8157,284830.3229,-0.446322706,701691.779,673688.6125,-0.039908073,1.364007881,2.365227851,0.734027995,404.1342013,362.5330969,-0.102938836
Category,Spokane,Avocados,Hass,Conventional,2022,Quarterly,4770,1,2021-04-04,2022-04-03,2823.030846,1744.127216,-0.382179186,4852.264191,2247.140046,-0.536888356,1.718813735,1.28840375,-0.250411069,3.398299245,1.513901434,-0.554512029
Category,Spokane,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,1,2021-04-04,2022-04-03,185344.4199,186909.6261,0.008444852,151969.4866,209433.2754,0.37812715,0.819930196,1.12050556,0.366586529,75.29599478,96.5357771,0.282083826
Category,Spokane,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,1,2021-04-04,2022-04-03,1193657.097,1009179.848,-0.154547943,1267012.843,1478963.94,0.167284096,1.061454622,1.465510774,0.380662671,511.7196433,561.8425338,0.097949905
Category,Spokane,Avocados,Hass,Organic,2022,Quarterly,94046,1,2021-04-04,2022-04-03,4716.232862,4812.371403,0.020384604,12035.7594,12847.73121,0.06746328,2.551985822,2.669729772,0.046138168,7.132481224,7.247466064,0.016121296
Category,Spokane,Avocados,Hass,Organic,2022,Quarterly,94225,1,2021-04-04,2022-04-03,47770.40395,37566.84559,-0.213595815,96129.19552,104271.5549,0.084702253,2.012316991,2.775627107,0.379319024,56.70968909,58.31376898,0.028285817
Category,Spokane,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,1,2021-04-04,2022-04-03,27730.47949,33002.57404,0.190119127,29413.05043,43296.3497,0.472011541,1.060675869,1.311908267,0.23686067,32.99027179,45.59978056,0.382219003
Category,Spokane,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,1,2021-04-04,2022-04-03,80217.1163,75381.79103,-0.060277974,137578.0054,160415.6358,0.165997686,1.715070445,2.128042246,0.240789993,56.49944937,62.25652927,0.101896212
Category,Spokane,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,1,2021-04-04,2022-04-03,46023532.98,42062692.14,-0.086061208,41307872.5,42237432.62,0.02250322,0.89753806,1.004154287,0.118787416,16433.75009,15841.32326,-0.0360494
